baseline,0.184129993
baseline,0.230991559
baseline,0.169708386
baseline,0.124373004
baseline,0.159922001
baseline,0.202359791
baseline,0.250643077
baseline,0.140393552
baseline,0.257645665
baseline,0.202607753
baseline,0.234331284
baseline,0.332005987
baseline,0.119305957
baseline,0.266127505
baseline,0.186071244
baseline,0.236280791
baseline,0.289628856
baseline,0.235656277
baseline,0.259528902
baseline,0.229879109
baseline,0.18959499
baseline,0.268467331
baseline,0.239652375
baseline,0.210600684
baseline,0.215179837
baseline,0.362854725
baseline,0.246068601
baseline,0.18366361
baseline,0.172686002
baseline,0.167977612
baseline,0.240756406
baseline,0.262970821
baseline,0.168822645
baseline,0.203905544
baseline,0.226499796
baseline,0.186655243
baseline,0.288226677
baseline,0.191954717
baseline,0.152636842
baseline,0.205117682
baseline,0.153698579
baseline,0.163827544
baseline,0.246080735
baseline,0.172829235
baseline,0.245753809
baseline,0.230235937
baseline,0.25700663
baseline,0.242205467
baseline,0.280334809
baseline,0.254107352
baseline,0.202480869
baseline,0.221309233
baseline,0.271303415
baseline,0.121903754
baseline,0.288601159
baseline,0.1536777
baseline,0.197214286
baseline,0.167712147
baseline,0.206736594
baseline,0.362175284
baseline,0.237077616
baseline,0.217857728
baseline,0.173818565
baseline,0.288443184
baseline,0.217393707
baseline,0.238790205
baseline,0.297371196
baseline,0.270727282
baseline,0.240284452
baseline,0.205981028
baseline,0.083531669
baseline,0.181473438
baseline,0.264058123
baseline,0.202640164
baseline,0.247491033
baseline,0.216625499
baseline,0.231103762
baseline,0.25324481
baseline,0.290593849
baseline,0.289687926
baseline,0.230263231
baseline,0.248143397
baseline,0.143228648
baseline,0.282128886
baseline,0.11950451
baseline,0.179233386
baseline,0.177385304
baseline,0.260987308
baseline,0.305937584
baseline,0.255976326
baseline,0.254869188
baseline,0.154350512
baseline,0.136174026
baseline,0.287541199
baseline,0.23411666
baseline,0.21290541
baseline,0.205129744
baseline,0.206516914
baseline,0.166055037
baseline,0.225852611
baseline,0.277520816
baseline,0.325343893
baseline,0.264320543
baseline,0.26842521
baseline,0.268916688
baseline,0.200744265
baseline,0.233047059
baseline,0.334606499
baseline,0.170347059
baseline,0.253122763
baseline,0.216650661
baseline,0.20510252
baseline,0.227995954
baseline,0.17706485
baseline,0.140686663
baseline,0.243194207
baseline,0.255748854
baseline,0.27064093
baseline,0.29082915
baseline,0.25245098
baseline,0.233169466
baseline,0.232242207
baseline,0.24763928
baseline,0.165869817
baseline,0.287242462
baseline,0.130833466
baseline,0.209489572
baseline,0.248763968
baseline,0.242110793
baseline,0.153267831
baseline,0.387063511
baseline,0.305114118
baseline,0.195017155
baseline,0.235492719
baseline,0.312452684
baseline,0.199138193
baseline,0.267202714
baseline,0.263754015
baseline,0.194345413
baseline,0.125063181
baseline,0.154259391
baseline,0.124729406
baseline,0.317768948
baseline,0.31833973
baseline,0.216298869
baseline,0.26539052
baseline,0.315077352
baseline,0.220992425
baseline,0.252409884
baseline,0.221703273
baseline,0.216714083
baseline,0.192540888
baseline,0.219282206
baseline,0.252534413
baseline,0.256748588
baseline,0.20595908
baseline,0.277572867
baseline,0.205660264
baseline,0.333921368
baseline,0.301524756
baseline,0.214571197
baseline,0.212475284
baseline,0.211475186
baseline,0.25850579
baseline,0.277189982
baseline,0.204294989
baseline,0.265302147
baseline,0.26551579
baseline,0.255360254
baseline,0.251793657
baseline,0.275104657
baseline,0.119878845
baseline,0.213575535
baseline,0.213734015
