baseline,5758.12
baseline,6741.42
baseline,5964.63
baseline,4294.33
baseline,5744.01
baseline,5526.65
baseline,6310.38
baseline,5888.7
baseline,4420.28
baseline,5172.51
baseline,4208.98
baseline,5232.44
baseline,6660.79
baseline,3068.63
baseline,5253.22
baseline,6790.44
baseline,5229.0
baseline,6415.08
baseline,7388.0
baseline,4812.2
baseline,5805.72
baseline,7165.14
baseline,4716.61
baseline,5708.13
baseline,6124.02
baseline,4405.36
baseline,5053.39
baseline,6218.88
baseline,5757.89
baseline,6114.28
baseline,5915.51
baseline,5667.83
baseline,6683.66
baseline,7139.39
baseline,6190.91
baseline,5639.18
baseline,6364.19
baseline,5832.48
baseline,8005.47
baseline,7307.13
baseline,7277.42
baseline,6209.67
baseline,7615.27
baseline,6624.48
baseline,5602.43
baseline,6178.79
baseline,6039.33
baseline,6867.92
baseline,5005.31
baseline,6672.35
baseline,6340.67
baseline,7117.23
baseline,6024.14
baseline,5278.24
baseline,6551.43
baseline,4828.12
baseline,5559.8
baseline,6498.31
baseline,4587.52
baseline,6729.06
baseline,5921.31
baseline,6899.07
baseline,4322.93
baseline,6894.07
baseline,7569.96
baseline,4697.94
baseline,7409.16
baseline,7491.87
baseline,5316.84
baseline,7061.3
baseline,6646.13
baseline,4692.44
baseline,6215.02
baseline,8238.67
baseline,4854.75
baseline,5891.78
baseline,5973.7
baseline,4753.61
baseline,5492.99
baseline,5165.99
baseline,5046.35
baseline,4572.25
baseline,6287.54
baseline,5934.98
baseline,6697.8
baseline,4788.06
baseline,7338.04
baseline,4535.9
baseline,5255.43
baseline,5692.21
baseline,6641.35
baseline,4546.77
baseline,6511.3
baseline,4656.45
baseline,7174.45
baseline,5940.18
baseline,6120.49
baseline,5611.71
baseline,5611.5
baseline,5032.64
baseline,5085.11
baseline,5317.09
baseline,5056.59
baseline,4655.36
baseline,6472.79
baseline,6336.03
baseline,5499.3
baseline,5540.22
baseline,5392.07
baseline,6128.96
baseline,6239.98
baseline,7008.13
baseline,4836.85
baseline,4810.13
baseline,5624.89
baseline,6113.88
baseline,4788.4
baseline,5298.07
baseline,5127.89
baseline,5823.82
baseline,6262.37
baseline,4829.76
baseline,4951.43
baseline,6172.66
baseline,5487.69
baseline,6538.25
baseline,5345.37
baseline,6436.23
baseline,5450.11
baseline,4881.33
baseline,5672.16
baseline,6245.31
baseline,4231.57
baseline,5349.63
baseline,4797.61
baseline,5965.18
baseline,6181.31
baseline,5598.91
baseline,4528.32
baseline,4137.74
baseline,5278.64
baseline,6067.46
baseline,5893.39
baseline,5873.19
baseline,5189.75
baseline,4744.96
baseline,5860.41
baseline,6493.37
baseline,4906.2
baseline,5617.83
baseline,7440.85
baseline,6056.23
baseline,5658.76
baseline,7775.72
baseline,6806.17
baseline,6000.78
baseline,6329.1
baseline,6325.87
baseline,4868.49
baseline,4122.99
baseline,6126.08
baseline,4064.25
baseline,4597.55
baseline,4199.8
baseline,6258.68
baseline,5160.4
baseline,5290.66
baseline,6098.55
baseline,5956.11
baseline,6518.24
baseline,6378.08
baseline,5420.32
baseline,6789.45
baseline,5381.8
baseline,8972.47
baseline,5065.54
baseline,6121.26
baseline,4893.89
baseline,4811.94
baseline,5703.01
baseline,4732.9
baseline,6009.55
baseline,5407.39
baseline,5168.0
baseline,5290.1
baseline,4914.14
baseline,4784.3
baseline,5766.92
baseline,5538.46
baseline,5649.88
baseline,5341.67
baseline,6626.97
baseline,5725.39
baseline,5689.6
baseline,6595.37
baseline,5729.87
baseline,5159.59
baseline,6767.84
baseline,5207.95
baseline,4408.35
baseline,4225.38
baseline,6281.3
baseline,5138.88
baseline,6634.2
baseline,5807.14
baseline,5354.37
baseline,5001.3
baseline,6590.25
baseline,5870.41
baseline,4799.48
baseline,5446.3
baseline,4652.93
baseline,5558.91
baseline,5628.78
baseline,3922.35
baseline,4427.64
baseline,3584.02
baseline,4326.53
baseline,4361.01
baseline,3567.61
baseline,3301.24
baseline,4725.72
baseline,4959.22
baseline,7215.35
baseline,6058.13
baseline,5283.66
baseline,4474.0
baseline,4411.55
baseline,5587.3
baseline,4292.74
baseline,4703.08
baseline,6032.83
baseline,5447.98
baseline,5509.58
baseline,5417.08
baseline,4715.78
baseline,5672.87
baseline,5101.4
baseline,5214.95
baseline,4352.36
baseline,4862.01
baseline,6076.46
baseline,5288.51
baseline,5300.85
baseline,6126.96
baseline,4409.33
baseline,5456.77
baseline,6603.96
baseline,5686.5
baseline,5441.14
baseline,5438.75
baseline,6746.47
baseline,5970.86
baseline,7225.35
baseline,6092.85
baseline,6043.71
baseline,5176.75
baseline,5637.81
baseline,5539.92
baseline,6384.95
baseline,7977.64
baseline,6740.61
baseline,6262.65
baseline,6171.57
baseline,5608.1
baseline,4996.13
baseline,6784.93
baseline,6024.62
baseline,6743.91
baseline,5534.53
baseline,5505.3
baseline,7445.19
baseline,5574.6
baseline,7889.15
baseline,7413.26
baseline,7312.29
baseline,7213.28
baseline,6060.34
baseline,5129.87
baseline,6091.68
baseline,5648.26
baseline,6186.39
baseline,6892.67
baseline,6845.68
baseline,6403.45
baseline,6229.9
baseline,4842.55
baseline,5411.17
baseline,6125.21
baseline,6602.33
baseline,5453.89
baseline,5879.92
baseline,4844.98
baseline,4826.06
baseline,4802.45
baseline,5902.41
baseline,5680.1
baseline,5885.82
baseline,5953.52
baseline,5296.84
baseline,6059.99
baseline,6036.88
baseline,6557.05
baseline,5349.25
baseline,4102.78
baseline,4995.81
baseline,4972.77
baseline,6409.69
baseline,6275.57
baseline,6257.54
baseline,5338.65
Elk4,6113.45
Elk4,6031.54
Elk4,5480.28
Elk4,5923.79
Elk4,6042.13
Elk4,7318.64
Elk4,7244.99
Elk4,5954.3
Elk4,9197.04
Elk4,6310.53
Setmar,6470.58
Setmar,6415.61
Setmar,6369.35
Setmar,6481.76
Setmar,6223.03
Setmar,5706.12
Setmar,7943.8
Setmar,5877.04
Setmar,6376.58
Setmar,7111.24
Setmar,7923.87
Setmar,7230.09
